205 14
1.860150951000E-03 3.029697158150E-01 6.725164197356E-06 0.000000000000E+00 1.204668980391E-03 1.204668980391E-03 1.204668980391E-03 -5.421010411761E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.369848334828E-06 3.526774442596E-03 5.699413473352E-02
2.206119942000E-03 3.458888598825E-01 8.964257833316E-06 0.000000000000E+00 1.623720134914E-03 1.623720134914E-03 1.623720134914E-03 -7.306740607112E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 6.750912781459E-06 4.326043028647E-03 5.624567809770E-02
2.581665991000E-03 3.865354754573E-01 1.147958509922E-05 0.000000000000E+00 2.050546384508E-03 2.050546384508E-03 2.050546384508E-03 -9.227458730286E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 9.957167931592E-06 5.197799728850E-03 5.601015391421E-02
2.986819018000E-03 4.240816217288E-01 1.420523973678E-05 0.000000000000E+00 2.457049273710E-03 2.457049273710E-03 2.457049273710E-03 -1.105672173169E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 1.413075316747E-05 6.140279172448E-03 5.567489015574E-02
3.421616973000E-03 4.581027382324E-01 1.707591101556E-05 0.000000000000E+00 2.824196054072E-03 2.824196054072E-03 2.824196054072E-03 -1.270888224332E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 1.940952557689E-05 7.151749935666E-03 5.454461443014E-02
3.886095015000E-03 4.885156234779E-01 2.003080579683E-05 0.000000000000E+00 3.142815849328E-03 3.142815849328E-03 3.142815849328E-03 -1.414267132198E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.592535063513E-05 8.230437901248E-03 5.282193138229E-02
4.380294122000E-03 5.154749330598E-01 2.300629176447E-05 0.000000000000E+00 3.411504606684E-03 3.411504606684E-03 3.411504606684E-03 -1.535177073008E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.380126797082E-05 9.374515761247E-03 5.065899196669E-02
4.904257134000E-03 5.392721469341E-01 2.593132138694E-05 0.000000000000E+00 3.633698334436E-03 3.633698334436E-03 3.633698334436E-03 -1.635164250496E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.314961135513E-05 1.058206073529E-02 4.799918493210E-02
5.458029918000E-03 5.602574914334E-01 2.875790958242E-05 0.000000000000E+00 3.815094992730E-03 3.815094992730E-03 3.815094992730E-03 -1.716792746728E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 5.405088041008E-05 1.185104012783E-02 4.522841459682E-02
6.041659974000E-03 5.787950589866E-01 3.145776617299E-05 0.000000000000E+00 3.961874236174E-03 3.961874236174E-03 3.961874236174E-03 -1.782843406279E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 6.655514889171E-05 1.317929224579E-02 4.242244855891E-02
6.655198988000E-03 5.952302109443E-01 3.403371975633E-05 0.000000000000E+00 4.079948688754E-03 4.079948688754E-03 4.079948688754E-03 -1.835976909939E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 8.066825982436E-05 1.456451135918E-02 3.952968652498E-02
7.298700046000E-03 6.098760343026E-01 3.654184383711E-05 0.000000000000E+00 4.174709847353E-03 4.174709847353E-03 4.174709847353E-03 -1.878619431309E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 9.634914710132E-05 1.600424030111E-02 3.680299575449E-02
7.972219959000E-03 6.230083518581E-01 3.903386126548E-05 0.000000000000E+00 4.250701128646E-03 4.250701128646E-03 4.250701128646E-03 -1.912815507890E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 1.134967256293E-04 1.749585042122E-02 3.420408053882E-02
8.675815538000E-03 6.348663902934E-01 4.157338145805E-05 0.000000000000E+00 4.311721056356E-03 4.311721056356E-03 4.311721056356E-03 -1.940274475360E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 1.319830973503E-04 1.903654033705E-02 3.168854703324E-02
9.409552440000E-03 6.456530062402E-01 4.427892328189E-05 0.000000000000E+00 4.361086454241E-03 4.361086454241E-03 4.361086454241E-03 -1.962488904408E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 1.516474551145E-04 2.062333425760E-02 2.941282253079E-02
1.017349027000E-02 6.555392223583E-01 4.726510606266E-05 0.000000000000E+00 4.401058246694E-03 4.401058246694E-03 4.401058246694E-03 -1.980476211012E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 1.722267465718E-04 2.225305059752E-02 2.728781362304E-02
1.096769981000E-02 6.646720262453E-01 5.062233799665E-05 0.000000000000E+00 4.433114502987E-03 4.433114502987E-03 4.433114502987E-03 -1.994901526344E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 1.934626434517E-04 2.392233398172E-02 2.530518639777E-02
1.179224998000E-02 6.731744242449E-01 5.436061645401E-05 0.000000000000E+00 4.458666249565E-03 4.458666249565E-03 4.458666249565E-03 -2.006399812304E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.150901188787E-04 2.562760856794E-02 2.356315802476E-02
1.264721993000E-02 6.811497396901E-01 5.836865227906E-05 0.000000000000E+00 4.478862015998E-03 4.478862015998E-03 4.478862015998E-03 -2.015487907199E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.369185263537E-04 2.736511845792E-02 2.195164849291E-02
1.353268046000E-02 6.886824346548E-01 6.252487365378E-05 0.000000000000E+00 4.494905633978E-03 4.494905633978E-03 4.494905633978E-03 -2.022707535290E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.588404843807E-04 2.913087441473E-02 2.046716710647E-02
1.444869954000E-02 6.958406606952E-01 6.678633935201E-05 0.000000000000E+00 4.507928460346E-03 4.507928460346E-03 4.507928460346E-03 -2.028567807156E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.805233969550E-04 3.092065878207E-02 1.916756298286E-02
1.539537963000E-02 7.026864524369E-01 7.124730577850E-05 0.000000000000E+00 4.518284955718E-03 4.518284955718E-03 4.518284955718E-03 -2.033228230073E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.016037271987E-04 3.273011267236E-02 1.796241357295E-02
1.637279056000E-02 7.092755603161E-01 7.611940754609E-05 0.000000000000E+00 4.525918257025E-03 4.525918257025E-03 4.525918257025E-03 -2.036663215661E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.218070446172E-04 3.455459009196E-02 1.686363583076E-02
1.738101989000E-02 7.156564759104E-01 8.166272115692E-05 0.000000000000E+00 4.530947345621E-03 4.530947345621E-03 4.530947345621E-03 -2.038926305529E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.408731233633E-04 3.638925840515E-02 1.590279466526E-02
1.842016913000E-02 7.218721279392E-01 8.819670173427E-05 0.000000000000E+00 4.533729378885E-03 4.533729378885E-03 4.533729378885E-03 -2.040178220498E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.584747487529E-04 3.822909390797E-02 1.500008820492E-02
1.949032955000E-02 7.279627047202E-01 9.595017669955E-05 0.000000000000E+00 4.534585311826E-03 4.534585311826E-03 4.534585311826E-03 -2.040563390322E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.741710426652E-04 4.006883107272E-02 1.417253889639E-02
2.059159055000E-02 7.339684951838E-01 1.049650605682E-04 0.000000000000E+00 4.533470337991E-03 4.533470337991E-03 4.533470337991E-03 -2.040061652096E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.873008508686E-04 4.190301241381E-02 1.344805848943E-02
2.172405086000E-02 7.399335965921E-01 1.152616432406E-04 0.000000000000E+00 4.529588825917E-03 4.529588825917E-03 4.529588825917E-03 -2.038314971663E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.976759550019E-04 4.372596197604E-02 1.276948049357E-02
2.288782038000E-02 7.458985758833E-01 1.269507039423E-04 0.000000000000E+00 4.522307507060E-03 4.522307507060E-03 4.522307507060E-03 -2.035038378177E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.059450955831E-04 4.553183145291E-02 1.215073160138E-02
2.408301085000E-02 7.518901705648E-01 1.403002680233E-04 0.000000000000E+00 4.511674308716E-03 4.511674308716E-03 4.511674308716E-03 -2.030253438922E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.126596846905E-04 4.731458637737E-02 1.160030709418E-02
2.530971915000E-02 7.579254796512E-01 1.555402757309E-04 0.000000000000E+00 4.497457961365E-03 4.497457961365E-03 4.497457961365E-03 -2.023856082614E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.183247499030E-04 4.906797172546E-02 1.106740825651E-02
2.656807005000E-02 7.640133841408E-01 1.726801315544E-04 0.000000000000E+00 4.479207034909E-03 4.479207034909E-03 4.479207034909E-03 -2.015643165709E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.233322214439E-04 5.078560371357E-02 1.057870364279E-02
2.785816975000E-02 7.701560317156E-01 1.917449137440E-04 0.000000000000E+00 4.456240921517E-03 4.456240921517E-03 4.456240921517E-03 -2.005308414682E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.276433786119E-04 5.246089409448E-02 1.014185940648E-02
2.918013930000E-02 7.763550208621E-01 2.126857449764E-04 0.000000000000E+00 4.428051739760E-03 4.428051739760E-03 4.428051739760E-03 -1.992623282892E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.317769884817E-04 5.408713780898E-02 9.713073067801E-03
3.053410910000E-02 7.826035051949E-01 2.353761156841E-04 0.000000000000E+00 4.395430825901E-03 4.395430825901E-03 4.395430825901E-03 -1.977943871656E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.355841684267E-04 5.565747912058E-02 9.315852668579E-03
3.192019835000E-02 7.888975969832E-01 2.599301134530E-04 0.000000000000E+00 4.358588806857E-03 4.358588806857E-03 4.358588806857E-03 -1.961364963085E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.383672196043E-04 5.716493685877E-02 8.956188019209E-03
3.333855048000E-02 7.952436603946E-01 2.863557310517E-04 0.000000000000E+00 4.317954229683E-03 4.317954229683E-03 4.317954229683E-03 -1.943079403357E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.409649728417E-04 5.860243712546E-02 8.602900150340E-03
3.478927910000E-02 8.016361883163E-01 3.145496440368E-04 0.000000000000E+00 4.274257353793E-03 4.274257353793E-03 4.274257353793E-03 -1.923415809207E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.434252976251E-04 5.996277707859E-02 8.281050292935E-03
3.627252951000E-02 8.080699829214E-01 3.447036296138E-04 0.000000000000E+00 4.226551429553E-03 4.226551429553E-03 4.226551429553E-03 -1.901948143299E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.454447133780E-04 6.123871814725E-02 7.980070285010E-03
3.778845072000E-02 8.145426235076E-01 3.769888132895E-04 0.000000000000E+00 4.175041089356E-03 4.175041089356E-03 4.175041089356E-03 -1.878768490210E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.476735738270E-04 6.242324388009E-02 7.678390652607E-03
3.933718055000E-02 8.210422361151E-01 4.115285681571E-04 0.000000000000E+00 4.119234043087E-03 4.119234043087E-03 4.119234043087E-03 -1.853655319389E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.488545467284E-04 6.351239768944E-02 7.401950076373E-03
4.091886058000E-02 8.275741730700E-01 4.485378952529E-04 0.000000000000E+00 4.057861479292E-03 4.057861479292E-03 4.057861479292E-03 -1.826037665681E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.493868737143E-04 6.450414555960E-02 7.139465375033E-03
4.253365099000E-02 8.341357089833E-01 4.882416195421E-04 0.000000000000E+00 3.991767780214E-03 3.991767780214E-03 3.991767780214E-03 -1.796295501096E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.510518475830E-04 6.539580742595E-02 6.879726624053E-03
4.418170825000E-02 8.406990294919E-01 5.310424020473E-04 0.000000000000E+00 3.921307375277E-03 3.921307375277E-03 3.921307375277E-03 -1.764588318875E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.520168577454E-04 6.618436928473E-02 6.643035159132E-03
4.586319998000E-02 8.472632551711E-01 5.770986567609E-04 0.000000000000E+00 3.844691089196E-03 3.844691089196E-03 3.844691089196E-03 -1.730110990138E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.514812190832E-04 6.686678970512E-02 6.409996820327E-03
4.757827893000E-02 8.538355705077E-01 6.262111028270E-04 0.000000000000E+00 3.761609930577E-03 3.761609930577E-03 3.761609930577E-03 -1.692724468759E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.504652275125E-04 6.744015849464E-02 6.172637580694E-03
4.932710901000E-02 8.604071931043E-01 6.785243336969E-04 0.000000000000E+00 3.672936642017E-03 3.672936642017E-03 3.672936642017E-03 -1.652821488908E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.477534889313E-04 6.790179445809E-02 5.954403373889E-03
5.110988021000E-02 8.669880520412E-01 7.343090405426E-04 0.000000000000E+00 3.578043823470E-03 3.578043823470E-03 3.578043823470E-03 -1.610119720561E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.435894808594E-04 6.824931155404E-02 5.744653847023E-03
5.292674899000E-02 8.735828347820E-01 7.936288601935E-04 0.000000000000E+00 3.475733638359E-03 3.475733638359E-03 3.475733638359E-03 -1.564080137261E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.397482484384E-04 6.848065681811E-02 5.534224865677E-03
5.477792025000E-02 8.801670115438E-01 8.563353478211E-04 0.000000000000E+00 3.366299645165E-03 3.366299645165E-03 3.366299645165E-03 -1.514834840324E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.361192753285E-04 6.859416874059E-02 5.340088445778E-03
5.666356161000E-02 8.867166767159E-01 9.220423667011E-04 0.000000000000E+00 3.249975183717E-03 3.249975183717E-03 3.249975183717E-03 -1.462488832673E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.323567838638E-04 6.858854863798E-02 5.147094356421E-03
5.858385935000E-02 8.932122704130E-01 9.907084975340E-04 0.000000000000E+00 3.127855762645E-03 3.127855762645E-03 3.127855762645E-03 -1.407535093190E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.269600195734E-04 6.846289661193E-02 4.951155790288E-03
6.053902954000E-02 8.996577700603E-01 1.062350062977E-03 0.000000000000E+00 2.999263487918E-03 2.999263487918E-03 2.999263487918E-03 -1.349668569563E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.196099074366E-04 6.821670942123E-02 4.763794798489E-03
6.252925098000E-02 9.060592855547E-01 1.136538388052E-03 0.000000000000E+00 2.864048783260E-03 2.864048783260E-03 2.864048783260E-03 -1.288821952467E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.130737938627E-04 6.784987366881E-02 4.575614746723E-03
6.455474347000E-02 9.123789776398E-01 1.213136745370E-03 0.000000000000E+00 2.725277432385E-03 2.725277432385E-03 2.725277432385E-03 -1.226374844573E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.074541713944E-04 6.736263307755E-02 4.386046592277E-03
6.661570072000E-02 9.185821442892E-01 1.291923048601E-03 0.000000000000E+00 2.583140124212E-03 2.583140124212E-03 2.583140124212E-03 -1.162413055896E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 4.009785442793E-04 6.675553102852E-02 4.209521561550E-03
6.871233881000E-02 9.246601739596E-01 1.372248588526E-03 0.000000000000E+00 2.436571435138E-03 2.436571435138E-03 2.436571435138E-03 -1.096457145812E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.939148902186E-04 6.602946043604E-02 4.035155921099E-03
7.084488869000E-02 9.305960997466E-01 1.453999729329E-03 0.000000000000E+00 2.287845099237E-03 2.287845099237E-03 2.287845099237E-03 -1.029530294657E-03 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.867131695364E-04 6.518562120065E-02 3.857925161544E-03
7.301356643000E-02 9.363696797758E-01 1.537020366994E-03 0.000000000000E+00 2.137456337380E-03 2.137456337380E-03 2.137456337380E-03 -9.618553518212E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.794698378407E-04 6.422526770920E-02 3.686198509129E-03
7.521860301000E-02 9.419588624300E-01 1.620394889580E-03 0.000000000000E+00 1.985792562418E-03 1.985792562418E-03 1.985792562418E-03 -8.936066530883E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.728197359730E-04 6.314919451017E-02 3.508734452879E-03
7.746022940000E-02 9.473317868290E-01 1.703566701664E-03 0.000000000000E+00 1.835174504353E-03 1.835174504353E-03 1.835174504353E-03 -8.258285269590E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.666716737470E-04 6.194831729677E-02 3.332797310261E-03
7.973869145000E-02 9.524634048219E-01 1.786584583810E-03 0.000000000000E+00 1.686044911383E-03 1.686044911383E-03 1.686044911383E-03 -7.587202101224E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.609396687555E-04 6.060198393393E-02 3.165798965530E-03
8.205422759000E-02 9.573308223400E-01 1.869140350325E-03 0.000000000000E+00 1.539642475386E-03 1.539642475386E-03 1.539642475386E-03 -6.928391139237E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.558392767965E-04 5.908804259050E-02 3.000355137943E-03
8.440709114000E-02 9.619119801926E-01 1.950302355307E-03 0.000000000000E+00 1.398509223004E-03 1.398509223004E-03 1.398509223004E-03 -6.293291503517E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.512488602103E-04 5.735729377144E-02 2.835456731348E-03
8.679754287000E-02 9.661949291972E-01 2.029335476606E-03 0.000000000000E+00 1.263324915636E-03 1.263324915636E-03 1.263324915636E-03 -5.684962120361E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.467981445449E-04 5.533067281782E-02 2.677786014989E-03
8.922584355000E-02 9.701755725771E-01 2.106072491546E-03 0.000000000000E+00 1.134569089243E-03 1.134569089243E-03 1.134569089243E-03 -5.105560901593E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.422620300841E-04 5.293619029149E-02 2.519114697269E-03
9.169226140000E-02 9.738547556109E-01 2.180053226341E-03 0.000000000000E+00 1.012774269582E-03 1.012774269582E-03 1.012774269582E-03 -4.557484213119E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.375912974900E-04 5.011997049782E-02 2.363092452586E-03
9.419705719000E-02 9.772362311865E-01 2.250364860348E-03 0.000000000000E+00 8.973775319913E-04 8.973775319913E-04 8.973775319913E-04 -4.038198893961E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.327872608559E-04 4.682523871418E-02 2.215983792721E-03
9.674055129000E-02 9.803226278938E-01 2.316444060072E-03 0.000000000000E+00 7.878230728320E-04 7.878230728320E-04 7.878230728320E-04 -3.545203827744E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.268030173752E-04 4.298312033734E-02 2.069532425871E-03
9.932298958000E-02 9.831240922696E-01 2.377961854995E-03 0.000000000000E+00 6.835858637828E-04 6.835858637828E-04 6.835858637828E-04 -3.076136387023E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.199650528507E-04 3.853445780904E-02 1.926107149401E-03
1.019446999000E-01 9.856445983185E-01 2.434641739498E-03 0.000000000000E+00 5.871711364336E-04 5.871711364336E-04 5.871711364336E-04 -2.642270113951E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.155374663622E-04 3.351531353975E-02 1.788398176580E-03
1.046058983000E-01 9.878730515925E-01 2.486193175665E-03 0.000000000000E+00 5.013570474316E-04 5.013570474316E-04 5.013570474316E-04 -2.256106713442E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.129858603810E-04 2.834015653277E-02 1.649909557024E-03
1.073070988000E-01 9.898201672145E-01 2.532199599064E-03 0.000000000000E+00 4.248514418681E-04 4.248514418681E-04 4.248514418681E-04 -1.911831488406E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.095272968499E-04 2.408807798544E-02 1.517209433163E-03
1.100483984000E-01 9.915133629190E-01 2.572554364750E-03 0.000000000000E+00 3.560833466370E-04 3.560833466370E-04 3.560833466370E-04 -1.602375059867E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.060502186875E-04 1.972314088725E-02 1.392478029853E-03
1.128301993000E-01 9.929698194453E-01 2.607743441721E-03 0.000000000000E+00 2.951255926026E-04 2.951255926026E-04 2.951255926026E-04 -1.328065166712E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.025596167621E-04 1.326698891787E-02 1.269899113376E-03
1.156527996000E-01 9.942087809359E-01 2.638609197069E-03 0.000000000000E+00 2.413142775400E-04 2.413142775400E-04 2.413142775400E-04 -1.085914248930E-04 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.997546350142E-04 5.944508093139E-03 1.154569387436E-03
1.185166016000E-01 9.952462439255E-01 2.666018343344E-03 0.000000000000E+00 1.951129594776E-04 1.951129594776E-04 1.951129594776E-04 -8.780083176491E-05 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.990839339207E-04 2.382226105134E-03 1.045946745513E-03
1.214220002000E-01 9.960991697592E-01 2.690330491785E-03 0.000000000000E+00 1.561356025815E-04 1.561356025815E-04 1.561356025815E-04 -7.026102116169E-05 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.965027412921E-04 1.337277276453E-03 9.414575587357E-04
1.243690997000E-01 9.967975316679E-01 2.711479941308E-03 0.000000000000E+00 1.227962524796E-04 1.227962524796E-04 1.227962524796E-04 -5.525831361580E-05 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.899546126708E-04 1.114208298555E-03 8.454969776741E-04
1.273586005000E-01 9.973672579821E-01 2.729502983954E-03 0.000000000000E+00 9.469154840184E-05 9.469154840184E-05 9.469154840184E-05 -4.261119678083E-05 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.853502259335E-04 1.092884166165E-03 7.540073223840E-04
1.303905994000E-01 9.978200247579E-01 2.744497905469E-03 0.000000000000E+00 7.186872390586E-05 7.186872390586E-05 7.186872390586E-05 -3.234092575764E-05 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.802056184044E-04 1.088102002145E-03 6.673465668074E-04
1.334656030000E-01 9.981749372100E-01 2.756734818023E-03 0.000000000000E+00 5.359925563374E-05 5.359925563374E-05 5.359925563374E-05 -2.411966503518E-05 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.742256810702E-04 1.087028826773E-03 5.894822835198E-04
1.365839988000E-01 9.984492173644E-01 2.766852325665E-03 0.000000000000E+00 3.864160159172E-05 3.864160159172E-05 3.864160159172E-05 -1.738872071627E-05 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.642400718048E-04 1.087477690446E-03 5.173793906805E-04
1.397460997000E-01 9.986573042343E-01 2.775452724062E-03 0.000000000000E+00 2.685009855139E-05 2.685009855139E-05 2.685009855139E-05 -1.208254434812E-05 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.529290452449E-04 1.087287646783E-03 4.497046592017E-04
1.429523975000E-01 9.988104706503E-01 2.782851278458E-03 0.000000000000E+00 1.821489337111E-05 1.821489337111E-05 1.821489337111E-05 -8.196702017001E-06 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.478324358176E-04 1.087314587060E-03 3.891181109613E-04
1.462032944000E-01 9.989179893981E-01 2.789208620002E-03 0.000000000000E+00 1.193181957995E-05 1.193181957995E-05 1.193181957995E-05 -5.369318810979E-06 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.472656256716E-04 1.087327177980E-03 3.350422435643E-04
1.494991034000E-01 9.989895571675E-01 2.794674589650E-03 0.000000000000E+00 7.557974323044E-06 7.557974323044E-06 7.557974323044E-06 -3.401088445370E-06 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.419245191562E-04 1.087315493262E-03 2.864078459639E-04
1.528404951000E-01 9.990365320204E-01 2.799507736250E-03 0.000000000000E+00 4.661746114798E-06 4.661746114798E-06 4.661746114798E-06 -2.097785751659E-06 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 2.397557662531E-04 1.087319213902E-03 2.437884230329E-04
